product_id,url
B0001M109C,https://www.amazon.com//Chinese-Five-Spice-1-9-Jar/dp/B0001M109C/ref=sr_1_7?keywords=Chinese+broccoli&qid=1637142506&sr=8-7
B000B6MV78,https://www.amazon.com//McCormick-Golden-Tartar-Original-8-Ounce/dp/B000B6MV78/ref=sr_1_72?keywords=Chinese+broccoli&qid=1637142519&sr=8-72
B002DU0XMK,https://www.amazon.com//Rice-Roni-Mix-Broccoli-Gratin/dp/B002DU0XMK/ref=sr_1_52?keywords=Chinese+broccoli&qid=1637142519&sr=8-52
B000NYAN2S,https://www.amazon.com//Sprouting-Handy-Pantry-Resealable-Sulforaphane/dp/B000NYAN2S/ref=sr_1_68?keywords=Chinese+broccoli&qid=1637142519&sr=8-68
B07QL2NTM3,https://www.amazon.com//Sprouting-Seeds-Islas-Garden-Germination/dp/B07QL2NTM3/ref=sr_1_47?keywords=Chinese+broccoli&qid=1637142506&sr=8-47
B07HXQJ3HG,https://www.amazon.com//Seeds-Delicious-Garden-Islas-Germination/dp/B07HXQJ3HG/ref=sr_1_97?keywords=Chinese+broccoli&qid=1637142533&sr=8-97
B08V5HZQ1C,https://www.amazon.com//Broccoli-Planting-Heirloom-Vegetable-Instructions/dp/B08V5HZQ1C/ref=sr_1_96?keywords=Chinese+broccoli&qid=1637142519&sr=8-96
B01G6213X8,https://www.amazon.com//Organic-Broccoli-Seeds-APPR-Planting/dp/B01G6213X8/ref=sr_1_51?keywords=Chinese+broccoli&qid=1637142519&sr=8-51
B07H2XS7ZM,https://www.amazon.com//Knorr-Pasta-Cheddar-Broccoli-Ounce/dp/B07H2XS7ZM/ref=sr_1_18?keywords=Chinese+broccoli&qid=1637142506&sr=8-18
B08N714Y1L,https://www.amazon.com//Davids-Garden-Seeds-Broccoli-7523/dp/B08N714Y1L/ref=sr_1_100?keywords=Chinese+broccoli&qid=1637142533&sr=8-100
B00HX51YJ6,https://www.amazon.com//Concord-Foods-Broccoli-1-25oz-Packet/dp/B00HX51YJ6/ref=sr_1_36?keywords=Chinese+broccoli&qid=1637142506&sr=8-36
B00OIBQRYA,https://www.amazon.com//Broccoli-Calabrese-Heirloom-Seeds-Non/dp/B00OIBQRYA/ref=sr_1_102?keywords=Chinese+broccoli&qid=1637142533&sr=8-102
B08789GZ7M,https://www.amazon.com//Broccoli-Calabrese-Sprouting-Seeds-Heirloom/dp/B08789GZ7M/ref=sr_1_89?keywords=Chinese+broccoli&qid=1637142519&sr=8-89
B08L86H91M,https://www.amazon.com//Broccoli-Kale-Sprout-Powder-Ounces/dp/B08L86H91M/ref=sr_1_39?keywords=Chinese+broccoli&qid=1637142506&sr=8-39
B08N588TWV,https://www.amazon.com//Spring-Rapini-Broccoli-Seeds-Packet/dp/B08N588TWV/ref=sr_1_81?keywords=Chinese+broccoli&qid=1637142519&sr=8-81
B01M0F8LPR,https://www.amazon.com//Campbells-Condensed-Soup-Cream-Broccoli/dp/B01M0F8LPR/ref=sr_1_218?keywords=Chinese+broccoli&qid=1637142560&sr=8-218
B004FC9ZXW,https://www.amazon.com//Seed-Needs-Calabrese-Broccoli-Brassica/dp/B004FC9ZXW/ref=sr_1_108?keywords=Chinese+broccoli&qid=1637142533&sr=8-108
B08DQYP1WT,https://www.amazon.com//UtopiaSeeds-Fall-Broccoli-Raab-Seeds/dp/B08DQYP1WT/ref=sr_1_53?keywords=Chinese+broccoli&qid=1637142519&sr=8-53
B01N571G5V,https://www.amazon.com//Bragg-Aminos-Coconut-10-oz/dp/B01N571G5V/ref=sr_1_158?keywords=Chinese+broccoli&qid=1637142547&sr=8-158
B08GSBJ8W3,https://www.amazon.com//Swamp-morningglory-Delicious-Vegetable-Garden/dp/B08GSBJ8W3/ref=sr_1_152?keywords=Chinese+broccoli&qid=1637142547&sr=8-152
B00OQQLK3A,https://www.amazon.com//Broccoli-Heirloom-100-Delicious-Culinary/dp/B00OQQLK3A/ref=sr_1_120?keywords=Chinese+broccoli&qid=1637142533&sr=8-120
B07FYWYDSZ,https://www.amazon.com//BRADS-Organic-Broccoli-Cheddar-Veggie/dp/B07FYWYDSZ/ref=sr_1_186?keywords=Chinese+broccoli&qid=1637142547&sr=8-186
